Id,Date,Home_or_Away,Team,Opponent,Win_Loss,Rest_Days,Season
484,2023-11-26,Away,TOR,CLE,L,2.0,2023-24
485,2023-11-26,Away,MIN,MEM,W,2.0,2023-24
486,2023-11-26,Home,NYK,PHX,L,2.0,2023-24
487,2023-11-26,Away,CHA,ORL,L,4.0,2023-24
488,2023-11-26,Home,CLE,TOR,W,1.0,2023-24
489,2023-11-27,Away,LAL,PHI,L,2.0,2023-24
490,2023-11-27,Home,PHI,LAL,W,2.0,2023-24
491,2023-11-27,Away,POR,IND,W,1.0,2023-24
492,2023-11-27,Home,DET,WAS,L,3.0,2023-24
493,2023-11-27,Home,UTA,NOP,W,2.0,2023-24
494,2023-11-27,Away,NOP,UTA,L,2.0,2023-24
495,2023-11-27,Home,IND,POR,L,3.0,2023-24
496,2023-11-27,Away,DEN,LAC,W,1.0,2023-24
497,2023-11-27,Away,WAS,DET,W,2.0,2023-24
498,2023-11-27,Home,LAC,DEN,L,2.0,2023-24
499,2023-11-28,Home,MIA,MIL,L,3.0,2023-24
500,2023-11-28,Away,OKC,MIN,L,3.0,2023-24
501,2023-11-28,Home,CLE,ATL,W,2.0,2023-24
502,2023-11-28,Away,TOR,BKN,L,2.0,2023-24
503,2023-11-28,Home,MIN,OKC,W,2.0,2023-24
504,2023-11-28,Home,SAC,GSW,W,4.0,2023-24
505,2023-11-28,Away,HOU,DAL,L,4.0,2023-24
506,2023-11-28,Home,BOS,CHI,W,2.0,2023-24
507,2023-11-28,Away,ATL,CLE,L,2.0,2023-24
508,2023-11-28,Home,DAL,HOU,W,3.0,2023-24
509,2023-11-28,Away,CHI,BOS,L,2.0,2023-24
510,2023-11-28,Home,NYK,CHA,W,2.0,2023-24
511,2023-11-28,Home,BKN,TOR,W,2.0,2023-24
512,2023-11-28,Away,GSW,SAC,L,4.0,2023-24
513,2023-11-28,Away,MIL,MIA,W,2.0,2023-24
514,2023-11-28,Away,CHA,NYK,L,2.0,2023-24
515,2023-11-29,Away,HOU,DEN,L,1.0,2023-24
516,2023-11-29,Home,MEM,UTA,W,3.0,2023-24
517,2023-11-29,Home,DET,LAL,L,2.0,2023-24
518,2023-11-29,Away,LAL,DET,W,2.0,2023-24
519,2023-11-29,Home,DEN,HOU,W,2.0,2023-24
520,2023-11-29,Away,WAS,ORL,L,2.0,2023-24
521,2023-11-29,Home,ORL,WAS,W,3.0,2023-24
522,2023-11-29,Away,LAC,SAC,W,2.0,2023-24
523,2023-11-29,Home,TOR,PHX,W,1.0,2023-24
524,2023-11-29,Away,UTA,MEM,L,2.0,2023-24
525,2023-11-29,Home,NOP,PHI,W,2.0,2023-24
526,2023-11-29,Away,PHX,TOR,L,3.0,2023-24
527,2023-11-29,Away,PHI,NOP,L,2.0,2023-24
528,2023-11-29,Home,SAC,LAC,L,1.0,2023-24
529,2023-11-30,Away,UTA,MIN,L,1.0,2023-24
530,2023-11-30,Away,LAC,GSW,L,1.0,2023-24
531,2023-11-30,Away,ATL,SAS,W,2.0,2023-24
532,2023-11-30,Home,NYK,DET,W,2.0,2023-24
533,2023-11-30,Away,CHA,BKN,W,2.0,2023-24
534,2023-11-30,Away,IND,MIA,L,3.0,2023-24
535,2023-11-30,Home,BKN,CHA,L,2.0,2023-24
536,2023-11-30,Away,LAL,OKC,L,1.0,2023-24
537,2023-11-30,Home,MIN,UTA,W,2.0,2023-24
538,2023-11-30,Home,SAS,ATL,L,4.0,2023-24
539,2023-11-30,Home,GSW,LAC,W,2.0,2023-24
540,2023-11-30,Away,DET,NYK,L,1.0,2023-24
541,2023-11-30,Home,CHI,MIL,W,2.0,2023-24
542,2023-11-30,Away,POR,CLE,W,3.0,2023-24
543,2023-11-30,Home,CLE,POR,L,2.0,2023-24
544,2023-11-30,Home,MIA,IND,W,2.0,2023-24
545,2023-11-30,Away,MIL,CHI,L,2.0,2023-24
546,2023-11-30,Home,OKC,LAL,W,2.0,2023-24
547,2023-12-01,Home,DAL,MEM,L,3.0,2023-24
548,2023-12-01,Away,PHI,BOS,L,2.0,2023-24
549,2023-12-01,Away,WAS,ORL,L,2.0,2023-24
550,2023-12-01,Home,NOP,SAS,W,2.0,2023-24
551,2023-12-01,Away,DEN,PHX,W,2.0,2023-24
552,2023-12-01,Away,MEM,DAL,W,2.0,2023-24
553,2023-12-01,Home,BOS,PHI,W,3.0,2023-24
554,2023-12-01,Home,ORL,WAS,W,2.0,2023-24
555,2023-12-01,Away,SAS,NOP,L,1.0,2023-24
556,2023-12-01,Home,TOR,NYK,L,2.0,2023-24
557,2023-12-01,Home,PHX,DEN,L,2.0,2023-24
558,2023-12-01,Away,NYK,TOR,W,1.0,2023-24
559,2023-12-02,Away,ATL,MIL,L,2.0,2023-24
560,2023-12-02,Home,SAC,DEN,W,3.0,2023-24
561,2023-12-02,Away,ORL,BKN,L,1.0,2023-24
562,2023-12-02,Away,CLE,DET,W,2.0,2023-24
563,2023-12-02,Home,CHI,NOP,W,2.0,2023-24
564,2023-12-02,Away,NOP,CHI,L,1.0,2023-24
565,2023-12-02,Home,PHX,MEM,W,1.0,2023-24
566,2023-12-02,Away,IND,MIA,W,2.0,2023-24
567,2023-12-02,Away,DEN,SAC,L,1.0,2023-24
568,2023-12-02,Home,LAC,GSW,W,2.0,2023-24
569,2023-12-02,Away,GSW,LAC,L,2.0,2023-24
570,2023-12-02,Home,DAL,OKC,L,1.0,2023-24
571,2023-12-02,Home,BKN,ORL,W,2.0,2023-24
572,2023-12-02,Home,MIL,ATL,W,2.0,2023-24
573,2023-12-02,Home,MIA,IND,L,2.0,2023-24
574,2023-12-02,Away,POR,UTA,L,2.0,2023-24
575,2023-12-02,Home,LAL,HOU,W,2.0,2023-24
576,2023-12-02,Home,CHA,MIN,L,2.0,2023-24
577,2023-12-02,Away,MEM,PHX,L,1.0,2023-24
578,2023-12-02,Away,MIN,CHA,W,2.0,2023-24
579,2023-12-02,Home,UTA,POR,W,2.0,2023-24
580,2023-12-02,Away,HOU,LAL,L,3.0,2023-24
581,2023-12-02,Away,OKC,DAL,W,2.0,2023-24
582,2023-12-02,Home,DET,CLE,L,2.0,2023-24
583,2023-12-04,Away,BOS,IND,L,3.0,2023-24
584,2023-12-04,Home,SAC,NOP,L,2.0,2023-24
585,2023-12-04,Home,IND,BOS,W,2.0,2023-24
586,2023-12-04,Away,NOP,SAC,W,2.0,2023-24
587,2023-12-05,Away,NYK,MIL,L,4.0,2023-24
588,2023-12-05,Home,LAL,PHX,W,3.0,2023-24
589,2023-12-05,Home,MIL,NYK,W,3.0,2023-24
590,2023-12-05,Away,PHX,LAL,L,3.0,2023-24
591,2023-12-06,Away,BKN,ATL,W,4.0,2023-24
592,2023-12-06,Home,TOR,MIA,L,5.0,2023-24
593,2023-12-06,Home,DAL,UTA,W,4.0,2023-24
594,2023-12-06,Home,ATL,BKN,L,4.0,2023-24
595,2023-12-06,Away,SAS,MIN,L,5.0,2023-24
596,2023-12-06,Home,HOU,OKC,W,4.0,2023-24
597,2023-12-06,Home,LAC,DEN,W,4.0,2023-24
598,2023-12-06,Home,GSW,POR,W,4.0,2023-24
599,2023-12-06,Away,DEN,LAC,L,4.0,2023-24
600,2023-12-06,Home,CLE,ORL,W,4.0,2023-24
601,2023-12-06,Home,DET,MEM,L,4.0,2023-24
602,2023-12-06,Away,CHA,CHI,L,4.0,2023-24
603,2023-12-06,Away,POR,GSW,L,4.0,2023-24
604,2023-12-06,Away,ORL,CLE,L,4.0,2023-24
605,2023-12-06,Away,OKC,HOU,L,4.0,2023-24
606,2023-12-06,Home,CHI,CHA,W,4.0,2023-24
607,2023-12-06,Home,WAS,PHI,L,5.0,2023-24
608,2023-12-06,Home,MIN,SAS,W,4.0,2023-24
609,2023-12-06,Away,PHI,WAS,W,5.0,2023-24
610,2023-12-06,Away,MIA,TOR,W,4.0,2023-24
611,2023-12-06,Away,MEM,DET,W,4.0,2023-24
612,2023-12-06,Away,UTA,DAL,L,4.0,2023-24
613,2023-12-07,Home,LAL,NOP,W,2.0,2023-24
614,2023-12-07,Home,MIL,IND,L,2.0,2023-24
615,2023-12-07,Away,IND,MIL,W,3.0,2023-24
616,2023-12-07,Away,NOP,LAL,L,3.0,2023-24
617,2023-12-08,Away,HOU,DEN,W,2.0,2023-24
618,2023-12-08,Away,LAC,UTA,W,2.0,2023-24
619,2023-12-08,Home,MEM,MIN,L,2.0,2023-24
620,2023-12-08,Away,DET,ORL,L,2.0,2023-24
621,2023-12-08,Away,GSW,OKC,L,2.0,2023-24
622,2023-12-08,Home,POR,DAL,L,2.0,2023-24
623,2023-12-08,Home,PHI,ATL,W,2.0,2023-24
624,2023-12-08,Home,PHX,SAC,L,3.0,2023-24
625,2023-12-08,Away,SAC,PHX,W,4.0,2023-24
626,2023-12-08,Away,DAL,POR,W,2.0,2023-24
627,2023-12-08,Home,BKN,WAS,W,2.0,2023-24
628,2023-12-08,Home,DEN,HOU,L,2.0,2023-24
629,2023-12-08,Home,ORL,DET,W,2.0,2023-24
630,2023-12-08,Home,SAS,CHI,L,2.0,2023-24
631,2023-12-08,Home,MIA,CLE,L,2.0,2023-24
632,2023-12-08,Home,OKC,GSW,W,2.0,2023-24
633,2023-12-08,Away,CHI,SAS,W,2.0,2023-24
634,2023-12-08,Home,CHA,TOR,W,2.0,2023-24
635,2023-12-08,Away,MIN,MEM,W,2.0,2023-24
636,2023-12-08,Home,UTA,LAC,L,2.0,2023-24
637,2023-12-08,Away,WAS,BKN,L,2.0,2023-24
638,2023-12-08,Away,CLE,MIA,W,2.0,2023-24
639,2023-12-08,Home,BOS,NYK,W,4.0,2023-24
640,2023-12-08,Away,NYK,BOS,L,3.0,2023-24
641,2023-12-08,Away,TOR,CHA,L,2.0,2023-24
642,2023-12-08,Away,ATL,PHI,L,2.0,2023-24
643,2023-12-11,Away,TOR,NYK,L,3.0,2023-24
644,2023-12-11,Away,SAS,HOU,L,3.0,2023-24
645,2023-12-11,Away,MIA,CHA,W,3.0,2023-24
646,2023-12-11,Home,DET,IND,L,3.0,2023-24
647,2023-12-11,Home,ATL,DEN,L,3.0,2023-24
648,2023-12-11,Away,MIN,NOP,L,3.0,2023-24
649,2023-12-11,Home,NOP,MIN,W,4.0,2023-24
650,2023-12-11,Away,BKN,SAC,L,3.0,2023-24
651,2023-12-11,Away,CHI,MIL,L,3.0,2023-24
652,2023-12-11,Away,POR,LAC,L,3.0,2023-24
653,2023-12-11,Away,DEN,ATL,W,3.0,2023-24
654,2023-12-11,Away,CLE,ORL,L,3.0,2023-24
655,2023-12-11,Home,LAC,POR,W,3.0,2023-24
656,2023-12-11,Away,IND,DET,W,4.0,2023-24
657,2023-12-11,Home,PHI,WAS,W,3.0,2023-24
658,2023-12-11,Away,DAL,MEM,W,3.0,2023-24
659,2023-12-11,Home,MEM,DAL,L,3.0,2023-24
660,2023-12-11,Home,MIL,CHI,W,4.0,2023-24
661,2023-12-11,Home,OKC,UTA,W,3.0,2023-24
662,2023-12-11,Away,UTA,OKC,L,3.0,2023-24
663,2023-12-11,Home,CHA,MIA,L,3.0,2023-24
664,2023-12-11,Home,NYK,TOR,W,3.0,2023-24
665,2023-12-11,Away,WAS,PHI,L,3.0,2023-24
666,2023-12-11,Home,ORL,CLE,W,3.0,2023-24
667,2023-12-11,Home,HOU,SAS,W,3.0,2023-24
668,2023-12-11,Home,SAC,BKN,W,3.0,2023-24
669,2023-12-12,Home,PHX,GSW,W,4.0,2023-24
670,2023-12-12,Home,DAL,LAL,W,1.0,2023-24
671,2023-12-12,Home,CHI,DEN,L,1.0,2023-24
672,2023-12-12,Away,LAL,DAL,L,5.0,2023-24
673,2023-12-12,Away,GSW,PHX,L,4.0,2023-24
674,2023-12-12,Home,BOS,CLE,W,4.0,2023-24
675,2023-12-12,Away,SAC,LAC,L,1.0,2023-24
676,2023-12-12,Home,LAC,SAC,W,1.0,2023-24
677,2023-12-12,Away,DEN,CHI,W,1.0,2023-24
678,2023-12-12,Away,CLE,BOS,L,1.0,2023-24
679,2023-12-13,Home,MIA,CHA,W,2.0,2023-24
680,2023-12-13,Away,MEM,HOU,L,2.0,2023-24
681,2023-12-13,Home,TOR,ATL,W,2.0,2023-24
682,2023-12-13,Away,CHA,MIA,L,2.0,2023-24
683,2023-12-13,Home,UTA,NYK,W,2.0,2023-24
684,2023-12-13,Home,MIL,IND,W,2.0,2023-24
685,2023-12-13,Away,ATL,TOR,L,2.0,2023-24
686,2023-12-13,Home,HOU,MEM,W,2.0,2023-24
687,2023-12-13,Away,PHI,DET,W,2.0,2023-24
688,2023-12-13,Home,PHX,BKN,L,1.0,2023-24
689,2023-12-13,Home,WAS,NOP,L,2.0,2023-24
690,2023-12-13,Away,LAL,SAS,W,1.0,2023-24
691,2023-12-13,Away,IND,MIL,L,2.0,2023-24
692,2023-12-13,Away,BKN,PHX,W,2.0,2023-24
693,2023-12-13,Home,DET,PHI,L,2.0,2023-24
694,2023-12-13,Away,NYK,UTA,L,2.0,2023-24
695,2023-12-13,Home,SAS,LAL,L,2.0,2023-24
696,2023-12-13,Away,NOP,WAS,W,2.0,2023-24
697,2023-12-14,Away,MIN,DAL,W,3.0,2023-24
698,2023-12-14,Away,UTA,POR,W,1.0,2023-24
699,2023-12-14,Away,CHI,MIA,W,2.0,2023-24
700,2023-12-14,Home,BOS,CLE,W,2.0,2023-24
701,2023-12-14,Home,DAL,MIN,L,2.0,2023-24
702,2023-12-14,Away,GSW,LAC,L,2.0,2023-24
703,2023-12-14,Home,LAC,GSW,W,2.0,2023-24
704,2023-12-14,Away,CLE,BOS,L,2.0,2023-24
705,2023-12-14,Away,BKN,DEN,L,1.0,2023-24
706,2023-12-14,Away,OKC,SAC,L,3.0,2023-24
707,2023-12-14,Home,DEN,BKN,W,2.0,2023-24
708,2023-12-14,Home,POR,UTA,L,3.0,2023-24
709,2023-12-14,Home,SAC,OKC,W,2.0,2023-24
710,2023-12-14,Home,MIA,CHI,L,1.0,2023-24
711,2023-12-15,Away,IND,WAS,L,2.0,2023-24
712,2023-12-15,Away,DET,PHI,L,2.0,2023-24
713,2023-12-15,Away,HOU,MEM,W,2.0,2023-24
714,2023-12-15,Home,SAS,LAL,W,2.0,2023-24
715,2023-12-15,Home,PHX,NYK,L,2.0,2023-24
716,2023-12-15,Away,NYK,PHX,W,2.0,2023-24
717,2023-12-15,Away,ORL,BOS,L,4.0,2023-24
718,2023-12-15,Home,TOR,ATL,L,2.0,2023-24
719,2023-12-15,Away,LAL,SAS,L,2.0,2023-24
720,2023-12-15,Home,BOS,ORL,W,1.0,2023-24
721,2023-12-15,Away,NOP,CHA,W,2.0,2023-24
722,2023-12-15,Home,CHA,NOP,L,2.0,2023-24
723,2023-12-15,Away,ATL,TOR,W,2.0,2023-24
724,2023-12-15,Home,MEM,HOU,L,2.0,2023-24
725,2023-12-15,Home,WAS,IND,W,2.0,2023-24
726,2023-12-15,Home,PHI,DET,W,2.0,2023-24
727,2023-12-16,Away,OKC,DEN,W,2.0,2023-24
728,2023-12-16,Home,MIL,DET,W,3.0,2023-24
729,2023-12-16,Away,ATL,CLE,L,1.0,2023-24
730,2023-12-16,Home,DEN,OKC,L,2.0,2023-24
731,2023-12-16,Home,POR,DAL,L,2.0,2023-24
732,2023-12-16,Away,DAL,POR,W,2.0,2023-24
733,2023-12-16,Home,MIA,CHI,W,2.0,2023-24
734,2023-12-16,Away,NYK,LAC,L,1.0,2023-24
735,2023-12-16,Away,PHI,CHA,W,1.0,2023-24
736,2023-12-16,Home,CLE,ATL,W,2.0,2023-24
737,2023-12-16,Home,LAC,NYK,W,2.0,2023-24
738,2023-12-16,Away,CHI,MIA,L,2.0,2023-24
739,2023-12-16,Home,GSW,BKN,W,2.0,2023-24
740,2023-12-16,Away,UTA,SAC,L,2.0,2023-24
741,2023-12-16,Away,BKN,GSW,L,2.0,2023-24
742,2023-12-16,Away,IND,MIN,L,1.0,2023-24
743,2023-12-16,Home,CHA,PHI,L,1.0,2023-24
744,2023-12-16,Home,SAC,UTA,W,2.0,2023-24
745,2023-12-16,Home,MIN,IND,W,2.0,2023-24
746,2023-12-16,Away,DET,MIL,L,1.0,2023-24
747,2023-12-17,Away,GSW,POR,W,1.0,2023-24
748,2023-12-17,Home,BOS,ORL,W,2.0,2023-24
749,2023-12-17,Away,ORL,BOS,L,2.0,2023-24
750,2023-12-17,Home,MIL,HOU,W,1.0,2023-24
751,2023-12-17,Home,POR,GSW,L,1.0,2023-24
752,2023-12-17,Away,HOU,MIL,L,2.0,2023-24
753,2023-12-17,Home,PHX,WAS,W,2.0,2023-24
754,2023-12-17,Away,NOP,SAS,W,2.0,2023-24
755,2023-12-17,Home,SAS,NOP,L,2.0,2023-24
756,2023-12-17,Away,WAS,PHX,L,2.0,2023-24
757,2023-12-18,Home,UTA,BKN,W,2.0,2023-24
758,2023-12-18,Away,LAC,IND,W,2.0,2023-24
759,2023-12-18,Away,CHI,PHI,W,2.0,2023-24
760,2023-12-18,Away,DET,ATL,L,2.0,2023-24
761,2023-12-18,Home,DEN,DAL,W,2.0,2023-24
762,2023-12-18,Home,LAL,NYK,L,3.0,2023-24
763,2023-12-18,Home,OKC,MEM,W,2.0,2023-24
764,2023-12-18,Home,MIA,MIN,L,2.0,2023-24
765,2023-12-18,Home,ATL,DET,W,2.0,2023-24
766,2023-12-18,Home,SAC,WAS,W,2.0,2023-24
767,2023-12-18,Home,PHI,CHI,L,2.0,2023-24
768,2023-12-18,Away,MIN,MIA,W,2.0,2023-24
769,2023-12-18,Away,MEM,OKC,L,3.0,2023-24
770,2023-12-18,Away,HOU,CLE,L,1.0,2023-24
771,2023-12-18,Home,IND,LAC,L,2.0,2023-24
772,2023-12-18,Away,NYK,LAL,W,2.0,2023-24
773,2023-12-18,Away,BKN,UTA,L,2.0,2023-24
774,2023-12-18,Away,CHA,TOR,L,2.0,2023-24
775,2023-12-18,Away,WAS,SAC,L,1.0,2023-24
776,2023-12-18,Away,DAL,DEN,L,2.0,2023-24
777,2023-12-18,Home,CLE,HOU,W,2.0,2023-24
778,2023-12-18,Home,TOR,CHA,W,3.0,2023-24
779,2023-12-19,Away,MEM,NOP,W,1.0,2023-24
780,2023-12-19,Home,POR,PHX,W,2.0,2023-24
781,2023-12-19,Away,PHX,POR,L,2.0,2023-24
782,2023-12-19,Away,BOS,GSW,L,2.0,2023-24
783,2023-12-19,Home,NOP,MEM,L,2.0,2023-24
784,2023-12-19,Home,GSW,BOS,W,2.0,2023-24
785,2023-12-19,Home,MIL,SAS,W,2.0,2023-24
786,2023-12-19,Away,SAS,MIL,L,2.0,2023-24
787,2023-12-20,Away,MIA,ORL,W,2.0,2023-24
788,2023-12-20,Away,ATL,HOU,W,2.0,2023-24
789,2023-12-20,Home,SAC,BOS,L,2.0,2023-24
790,2023-12-20,Away,LAL,CHI,L,2.0,2023-24
791,2023-12-20,Home,HOU,ATL,L,2.0,2023-24
792,2023-12-20,Away,CHA,IND,L,2.0,2023-24
793,2023-12-20,Away,NYK,BKN,W,2.0,2023-24
794,2023-12-20,Away,DEN,TOR,W,2.0,2023-24
795,2023-12-20,Away,UTA,CLE,L,2.0,2023-24
796,2023-12-20,Home,ORL,MIA,L,3.0,2023-24
797,2023-12-20,Home,PHI,MIN,W,2.0,2023-24
798,2023-12-20,Home,CHI,LAL,W,2.0,2023-24
799,2023-12-20,Away,BOS,SAC,W,1.0,2023-24
800,2023-12-20,Home,BKN,NYK,L,2.0,2023-24
801,2023-12-20,Away,MIN,PHI,L,2.0,2023-24
802,2023-12-20,Home,IND,CHA,W,2.0,2023-24
803,2023-12-20,Home,CLE,UTA,W,2.0,2023-24
804,2023-12-20,Home,TOR,DEN,L,2.0,2023-24
805,2023-12-20,Home,DAL,LAC,L,2.0,2023-24
806,2023-12-20,Away,LAC,DAL,W,2.0,2023-24
807,2023-12-21,Home,CLE,NOP,L,1.0,2023-24
808,2023-12-21,Away,WAS,POR,W,3.0,2023-24
809,2023-12-21,Away,LAL,MIN,L,1.0,2023-24
810,2023-12-21,Away,UTA,DET,W,1.0,2023-24
811,2023-12-21,Away,IND,MEM,L,1.0,2023-24
812,2023-12-21,Home,MIL,ORL,W,2.0,2023-24
813,2023-12-21,Away,LAC,OKC,L,1.0,2023-24
814,2023-12-21,Away,NOP,CLE,W,2.0,2023-24
815,2023-12-21,Away,ORL,MIL,L,1.0,2023-24
816,2023-12-21,Home,DET,UTA,L,3.0,2023-24
817,2023-12-21,Home,CHI,SAS,W,1.0,2023-24
818,2023-12-21,Home,POR,WAS,L,2.0,2023-24
819,2023-12-21,Home,MEM,IND,W,2.0,2023-24
820,2023-12-21,Home,OKC,LAC,W,3.0,2023-24
821,2023-12-21,Away,SAS,CHI,L,2.0,2023-24
822,2023-12-21,Home,MIN,LAL,W,1.0,2023-24
823,2023-12-22,Home,BKN,DEN,L,2.0,2023-24
824,2023-12-22,Away,DAL,HOU,L,2.0,2023-24
825,2023-12-22,Away,WAS,GSW,L,1.0,2023-24
826,2023-12-22,Away,ATL,MIA,L,2.0,2023-24
827,2023-12-22,Home,MIA,ATL,W,2.0,2023-24
828,2023-12-22,Home,SAC,PHX,W,2.0,2023-24
829,2023-12-22,Away,PHX,SAC,L,3.0,2023-24
830,2023-12-22,Home,HOU,DAL,W,2.0,2023-24
831,2023-12-22,Home,PHI,TOR,W,2.0,2023-24
832,2023-12-22,Away,DEN,BKN,W,2.0,2023-24
833,2023-12-22,Home,GSW,WAS,W,3.0,2023-24
834,2023-12-22,Away,TOR,PHI,L,2.0,2023-24
835,2023-12-23,Home,NOP,HOU,L,2.0,2023-24
836,2023-12-23,Home,NYK,MIL,L,3.0,2023-24
837,2023-12-23,Away,UTA,TOR,W,2.0,2023-24
838,2023-12-23,Home,IND,ORL,L,2.0,2023-24
839,2023-12-23,Home,LAC,BOS,L,2.0,2023-24
840,2023-12-23,Away,BOS,LAC,W,3.0,2023-24
841,2023-12-23,Away,MIN,SAC,W,2.0,2023-24
842,2023-12-23,Away,HOU,NOP,W,1.0,2023-24
843,2023-12-23,Home,BKN,DET,W,1.0,2023-24
844,2023-12-23,Home,ATL,MEM,L,1.0,2023-24
845,2023-12-23,Away,CLE,CHI,W,2.0,2023-24
846,2023-12-23,Home,GSW,POR,W,1.0,2023-24
847,2023-12-23,Away,MIL,NYK,W,2.0,2023-24
848,2023-12-23,Home,CHI,CLE,L,2.0,2023-24
849,2023-12-23,Home,TOR,UTA,L,1.0,2023-24
850,2023-12-23,Home,CHA,DEN,L,3.0,2023-24
851,2023-12-23,Away,LAL,OKC,W,2.0,2023-24
852,2023-12-23,Away,SAS,DAL,L,2.0,2023-24
853,2023-12-23,Away,MEM,ATL,W,2.0,2023-24
854,2023-12-23,Away,DET,BKN,L,2.0,2023-24
855,2023-12-23,Away,POR,GSW,L,2.0,2023-24
856,2023-12-23,Away,DEN,CHA,W,1.0,2023-24
857,2023-12-23,Home,DAL,SAS,W,1.0,2023-24
858,2023-12-23,Home,SAC,MIN,L,1.0,2023-24
859,2023-12-23,Home,OKC,LAL,L,2.0,2023-24
860,2023-12-23,Away,ORL,IND,W,2.0,2023-24
861,2023-12-25,Away,PHI,MIA,L,3.0,2023-24
862,2023-12-25,Home,PHX,DAL,L,3.0,2023-24
863,2023-12-25,Away,GSW,DEN,L,2.0,2023-24
864,2023-12-25,Away,MIL,NYK,L,2.0,2023-24
865,2023-12-25,Home,NYK,MIL,W,2.0,2023-24
866,2023-12-25,Home,DEN,GSW,W,2.0,2023-24
867,2023-12-25,Home,LAL,BOS,L,2.0,2023-24
868,2023-12-25,Home,MIA,PHI,W,3.0,2023-24
869,2023-12-25,Away,DAL,PHX,W,2.0,2023-24
870,2023-12-25,Away,BOS,LAL,W,2.0,2023-24
871,2023-12-26,Away,IND,HOU,W,3.0,2023-24
872,2023-12-26,Home,LAC,CHA,W,3.0,2023-24
873,2023-12-26,Home,NOP,MEM,L,3.0,2023-24
874,2023-12-26,Home,SAS,UTA,L,3.0,2023-24
875,2023-12-26,Away,ORL,WAS,W,3.0,2023-24
876,2023-12-26,Away,BKN,DET,W,3.0,2023-24
877,2023-12-26,Home,WAS,ORL,L,4.0,2023-24
878,2023-12-26,Home,CHI,ATL,W,3.0,2023-24
879,2023-12-26,Away,ATL,CHI,L,3.0,2023-24
880,2023-12-26,Away,SAC,POR,L,3.0,2023-24
881,2023-12-26,Home,DET,BKN,L,3.0,2023-24
882,2023-12-26,Away,MEM,NOP,W,3.0,2023-24
883,2023-12-26,Away,CHA,LAC,L,3.0,2023-24
884,2023-12-26,Home,OKC,MIN,W,3.0,2023-24
885,2023-12-26,Away,UTA,SAS,W,3.0,2023-24
886,2023-12-26,Home,HOU,IND,L,3.0,2023-24
887,2023-12-26,Away,MIN,OKC,L,3.0,2023-24
888,2023-12-26,Home,POR,SAC,W,3.0,2023-24
889,2023-12-27,Away,MIL,BKN,W,2.0,2023-24
890,2023-12-27,Home,OKC,NYK,W,1.0,2023-24
891,2023-12-27,Home,DAL,CLE,L,2.0,2023-24
892,2023-12-27,Away,PHX,HOU,W,2.0,2023-24
893,2023-12-27,Home,WAS,TOR,L,1.0,2023-24
894,2023-12-27,Home,BKN,MIL,L,1.0,2023-24
895,2023-12-27,Away,CLE,DAL,W,4.0,2023-24
896,2023-12-27,Away,TOR,WAS,W,4.0,2023-24
897,2023-12-27,Away,NYK,OKC,L,2.0,2023-24
898,2023-12-27,Home,HOU,PHX,L,1.0,2023-24
899,2023-12-27,Home,ORL,PHI,L,1.0,2023-24
900,2023-12-27,Away,PHI,ORL,W,2.0,2023-24
901,2023-12-28,Home,BOS,DET,W,3.0,2023-24
902,2023-12-28,Away,IND,CHI,W,2.0,2023-24
903,2023-12-28,Away,SAS,POR,W,2.0,2023-24
904,2023-12-28,Away,DAL,MIN,L,1.0,2023-24
905,2023-12-28,Away,DET,BOS,L,2.0,2023-24
906,2023-12-28,Home,POR,SAS,L,2.0,2023-24
907,2023-12-28,Away,UTA,NOP,L,2.0,2023-24
908,2023-12-28,Home,DEN,MEM,W,3.0,2023-24
909,2023-12-28,Home,MIN,DAL,W,2.0,2023-24
910,2023-12-28,Away,CHA,LAL,L,2.0,2023-24
911,2023-12-28,Home,CHI,IND,L,2.0,2023-24
912,2023-12-28,Home,NOP,UTA,W,2.0,2023-24
913,2023-12-28,Away,MEM,DEN,L,2.0,2023-24
914,2023-12-28,Away,MIA,GSW,W,3.0,2023-24
915,2023-12-28,Home,GSW,MIA,L,3.0,2023-24
916,2023-12-28,Home,LAL,CHA,W,3.0,2023-24
917,2023-12-29,Home,WAS,BKN,W,2.0,2023-24
918,2023-12-29,Away,MEM,LAC,L,1.0,2023-24
919,2023-12-29,Away,OKC,DEN,W,2.0,2023-24
920,2023-12-29,Home,POR,SAS,W,1.0,2023-24
921,2023-12-29,Home,ORL,NYK,W,2.0,2023-24
922,2023-12-29,Away,SAS,POR,L,1.0,2023-24
923,2023-12-29,Away,CHA,PHX,L,1.0,2023-24
924,2023-12-29,Home,ATL,SAC,L,3.0,2023-24
925,2023-12-29,Away,PHI,HOU,W,2.0,2023-24
926,2023-12-29,Home,DEN,OKC,L,1.0,2023-24
927,2023-12-29,Away,SAC,ATL,W,3.0,2023-24
928,2023-12-29,Home,HOU,PHI,L,2.0,2023-24
929,2023-12-29,Home,BOS,TOR,W,1.0,2023-24
930,2023-12-29,Home,LAC,MEM,W,3.0,2023-24
931,2023-12-29,Away,NYK,ORL,L,2.0,2023-24
932,2023-12-29,Home,PHX,CHA,W,2.0,2023-24
933,2023-12-29,Away,TOR,BOS,L,2.0,2023-24
934,2023-12-29,Away,MIL,CLE,W,2.0,2023-24
935,2023-12-29,Away,BKN,WAS,L,2.0,2023-24
936,2023-12-29,Home,CLE,MIL,L,2.0,2023-24
